make,model,make_model_risk
MERCEDES-BENZ,BENZ E-CLASS E300 DE AMG LINE  PLUS,0.0
MERCEDES-BENZ,BLUE EFFICIENCY,0.0
MERCEDES-BENZ,BURSTNER LYSEO MT660 HARMONY A,0.0
MERCEDES-BENZ,BURSTNER T-STAR 710,0.0
MERCEDES-BENZ,C,0.18135493565035604
MERCEDES-BENZ,C 180,0.3333333333333333
MERCEDES-BENZ,C 200,0.0
MERCEDES-BENZ,C 200 AMG LINE ED PREM D A,0.0967741935483871
MERCEDES-BENZ,C 200 AMG LINE ED PREM MHEV A,0.13636363636363635
MERCEDES-BENZ,C 200 AMG LINE EDITION MHEV A,0.09302325581395349
MERCEDES-BENZ,C 200K,0.0
MERCEDES-BENZ,C 220,0.0
MERCEDES-BENZ,C 220 AMG LINE ED PREM + D A,0.1
MERCEDES-BENZ,C 220 AMG LINE ED PREM D A,0.0
MERCEDES-BENZ,C 220 AMG LINE EDITION D AUTO,0.12658227848101267
MERCEDES-BENZ,C 220 AMG LINE NGT ED PREM D A,0.0
MERCEDES-BENZ,C 220 AMG LNE NGT ED PRM + D A,0.3333333333333333
MERCEDES-BENZ,C 220 SPORT EDITION D AUTO,0.0
MERCEDES-BENZ,C 220 SPORT EDITION PREM + D A,0.17391304347826086
MERCEDES-BENZ,C 220 SPORT EDITION PREM D A,0.0
MERCEDES-BENZ,C 300,0.0
MERCEDES-BENZ,C 300 AMG LINE ED PREM + A,0.0
MERCEDES-BENZ,C 300 AMG LINE ED PREM + D A,0.07692307692307693
MERCEDES-BENZ,C 300 AMG LINE ED PREM + DE A,0.09090909090909091
MERCEDES-BENZ,C 300 AMG LINE ED PREM + E A,0.2
MERCEDES-BENZ,C 300 AMG LINE ED PREM D A,0.1271186440677966
MERCEDES-BENZ,C 300 AMG LINE ED PREM MHEV A,0.0
MERCEDES-BENZ,C 300 AMG LINE ED PREMIUM DE A,0.125
MERCEDES-BENZ,C 300 AMG LINE EDITION AUTO,0.18181818181818182
MERCEDES-BENZ,C 300 AMG LINE EDITION D AUTO,0.0
MERCEDES-BENZ,C 300 AMG LINE EDITION DE AUTO,0.13636363636363635
MERCEDES-BENZ,C 300 AMG LINE EDITION E AUTO,0.09090909090909091
MERCEDES-BENZ,C 300 AMG LINE EDITION PREM A,0.16666666666666666
MERCEDES-BENZ,C 300 AMG LINE NGT ED PREM + A,0.11764705882352941
MERCEDES-BENZ,C 300 AMG LINE NIGHT ED PREM A,0.0
MERCEDES-BENZ,C 300 AMG LN NGT ED PRM D 4M A,0.25
MERCEDES-BENZ,C 300 AMG LNE NGT ED PRM + D A,0.16666666666666666
MERCEDES-BENZ,C 300 SPORT ED PREMIUM DE AUTO,0.0
MERCEDES-BENZ,C 300 SPORT EDITION DE AUTO,0.11428571428571428
MERCEDES-BENZ,C 300 SPORT EDITION E AUTO,0.0
MERCEDES-BENZ,C 300 SPORT EDITION PREM + A,0.0
MERCEDES-BENZ,C 320,0.2677165354330709
MERCEDES-BENZ,C 350E,0.0
MERCEDES-BENZ,C CLASS,0.0
MERCEDES-BENZ,C180,0.2
MERCEDES-BENZ,C200,0.1111111111111111
MERCEDES-BENZ,C200 AMG LN NGT ED PRM+ MHEV A,0.08333333333333333
MERCEDES-BENZ,C200 CDI,0.0
MERCEDES-BENZ,C200K,0.0
MERCEDES-BENZ,C220,0.3333333333333333
MERCEDES-BENZ,C220 AMG LINE PREM+ D 4MATIC A,0.0
MERCEDES-BENZ,C220 CDI,0.3333333333333333
MERCEDES-BENZ,C220 SE CDI A,0.5
MERCEDES-BENZ,C220 SPORT CDI A,0.5
MERCEDES-BENZ,C220D,0.0
MERCEDES-BENZ,C230,0.0
MERCEDES-BENZ,C250,0.0
MERCEDES-BENZ,C250D,0.0
MERCEDES-BENZ,C300,0.5
MERCEDES-BENZ,C300 AMG,0.0
MERCEDES-BENZ,C300 AMG LN NGT ED PRM+ MHEV A,0.3333333333333333
MERCEDES-BENZ,C350,0.0
MERCEDES-BENZ,C350 CDI,0.5
MERCEDES-BENZ,C350E,0.0
MERCEDES-BENZ,C43,0.0
MERCEDES-BENZ,C55 AMG,0.0
MERCEDES-BENZ,C63,0.0
MERCEDES-BENZ,C63 AMG,0.0
MERCEDES-BENZ,CAMPER,0.5
MERCEDES-BENZ,CAMPER VAN,0.5
MERCEDES-BENZ,CITAN,0.21794871794871795
MERCEDES-BENZ,CITAN 109 PURE CDI,0.0
MERCEDES-BENZ,CITAN 111 PURE CDI,0.25
MERCEDES-BENZ,CL,0.15384615384615385
MERCEDES-BENZ,CL 500,0.17197452229299362
MERCEDES-BENZ,CLA,0.15084915084915085
MERCEDES-BENZ,CLA 180 AMG LINE,0.0
MERCEDES-BENZ,CLA 180 AMG LINE AUTO,0.05
MERCEDES-BENZ,CLA 200,0.0
MERCEDES-BENZ,CLA 200 AMG LINE PREMIUM + D A,0.0
MERCEDES-BENZ,CLA 200 AMG LINE PREMIUM D A,0.0
MERCEDES-BENZ,CLA 220 AMG LINE D AUTO,0.047619047619047616
MERCEDES-BENZ,CLA 220 AMG LINE PREMIUM + D A,0.13970588235294118
MERCEDES-BENZ,CLA 220 AMG LINE PREMIUM D A,0.14705882352941177
MERCEDES-BENZ,CLA 220D,0.5
MERCEDES-BENZ,CLA 250 AMG LINE PREMIUM + E A,0.0
MERCEDES-BENZ,CLA 250 AMG LINE PREMIUM E A,0.11475409836065574
MERCEDES-BENZ,CLA 45 AMG,0.0
MERCEDES-BENZ,CLA-200,0.0
MERCEDES-BENZ,CLA200,0.0
MERCEDES-BENZ,CLA200D,0.0
MERCEDES-BENZ,CLA250,0.5
MERCEDES-BENZ,CLA45,0.0
MERCEDES-BENZ,CLC,0.2690288713910761
MERCEDES-BENZ,CLC 180,0.0
MERCEDES-BENZ,CLK,0.2646775745909528
MERCEDES-BENZ,CLK 320,0.0
MERCEDES-BENZ,CLK200,0.0
MERCEDES-BENZ,CLK220,0.0
MERCEDES-BENZ,CLK280 SPORT AUTO,0.0
MERCEDES-BENZ,CLS,0.1887925283522348
MERCEDES-BENZ,CLS300AMG LN NE PRM+D MHEV4M A,0.0
MERCEDES-BENZ,CLS400 AMG LN NT ED PRM+ D 4MA,0.0
MERCEDES-BENZ,CLS63,0.0
MERCEDES-BENZ,COOLER TEC  313,0.5
MERCEDES-BENZ,E,0.17954110005140428
MERCEDES-BENZ,E 220,0.0
MERCEDES-BENZ,E 220 AMG LINE D MHEV AUTO,0.0
MERCEDES-BENZ,E 220 AMG LINE ED PREM + D A,0.0
MERCEDES-BENZ,E 220 AMG LINE ED PREM D 4M A,1.0
MERCEDES-BENZ,E 220 AMG LINE ED PREM D A,0.06451612903225806
MERCEDES-BENZ,E 220 AMG LINE EDITION D AUTO,0.07246376811594203
MERCEDES-BENZ,E 220 AMG LINE PREMIUM D AUTO,0.14285714285714285
MERCEDES-BENZ,E 220 AMG LNE ED PREM + D 4M A,0.5
MERCEDES-BENZ,E 220 AMG LNE NGT ED PRM + D A,0.1711229946524064
MERCEDES-BENZ,E 220 AMG LNE NIGHT ED PRM D A,0.0847457627118644
MERCEDES-BENZ,E 220 D,0.0
MERCEDES-BENZ,E 220 D SPORT,0.0
MERCEDES-BENZ,E 220 SPORT D AUTO,0.04411764705882353
MERCEDES-BENZ,E 250 LIMOUSINE,0.5
MERCEDES-BENZ,E 300 AMG LINE EDITION DE AUTO,0.0
MERCEDES-BENZ,E 300 AMG LINE EDITION E AUTO,0.0
MERCEDES-BENZ,E 300 AMG LINE NGT ED PREM + A,0.25
MERCEDES-BENZ,E 300 AMG LINE PREMIUM D AUTO,0.0
MERCEDES-BENZ,E 300 AMG LN NGT ED PRM + DE A,0.125
MERCEDES-BENZ,E 300 AMG LN NGT ED PRM+MHEV A,0.16666666666666666
MERCEDES-BENZ,E 300 AMG LN NIGHT ED PREM+D A,0.08974358974358974
MERCEDES-BENZ,E 300 AMG LNE NGT ED PREM+ E A,0.0
MERCEDES-BENZ,E 350 AMG LINE ED PREM + D A,0.09090909090909091
MERCEDES-BENZ,E 350 AMG LINE ED PREMIUM D A,0.0
MERCEDES-BENZ,E 350 AMG LINE EDITION D AUTO,0.0
MERCEDES-BENZ,E 350 AMG LNE NGHT ED PREM D A,0.0
MERCEDES-BENZ,E 350 AMG LNE NGT ED PREM+ D A,0.18181818181818182
MERCEDES-BENZ,E 400 AMG LINE ED PRM + D 4M A,0.0
MERCEDES-BENZ,E 400 AMG LINE EDITION D 4M A,0.0
MERCEDES-BENZ,E 400 AMG LN NGT ED PRM D 4M A,0.0
MERCEDES-BENZ,E 400 AMG LN NGT ED PRM+D 4M A,0.1568627450980392
MERCEDES-BENZ,E 450 AMG LINE ED PREM + 4M A,0.0
MERCEDES-BENZ,E 450 AMG LINE EDITION 4M A,0.0
MERCEDES-BENZ,E 450 AMG LN NGT ED PRM + 4M A,0.0
MERCEDES-BENZ,E 53 AMG,0.0
MERCEDES-BENZ,E CLASS ESTATE,0.0
MERCEDES-BENZ,E200,0.5
MERCEDES-BENZ,E200 AMG LINE EDITION PREM A,0.0
MERCEDES-BENZ,E200 CDI,0.0
MERCEDES-BENZ,E220,0.0
MERCEDES-BENZ,E220 AMG LN NT ED PRM+D MHEV A,0.0
MERCEDES-BENZ,E220 BLUEEF-CY SE CDI A,0.0
MERCEDES-BENZ,E220 CDI,0.0
MERCEDES-BENZ,E220 CDI AVANTGRADE,0.0
MERCEDES-BENZ,E220D,0.125
MERCEDES-BENZ,E230,0.0
MERCEDES-BENZ,E250,0.0
MERCEDES-BENZ,E270,0.0
MERCEDES-BENZ,E280,0.5
MERCEDES-BENZ,E280 CDI,0.0
MERCEDES-BENZ,E300 DE,0.0
MERCEDES-BENZ,E300DE,0.0
MERCEDES-BENZ,E320,0.5
MERCEDES-BENZ,E350,0.0
MERCEDES-BENZ,E350 CDI,0.0
MERCEDES-BENZ,E350 E,0.0
MERCEDES-BENZ,E350D,0.5
MERCEDES-BENZ,E350E,0.0
MERCEDES-BENZ,E50 AMG,0.0
MERCEDES-BENZ,E53 AMG,0.0
MERCEDES-BENZ,E63,0.0
MERCEDES-BENZ,EQA 250 AMG LINE PREMIUM,0.0
MERCEDES-BENZ,EQA 250 SPORT,0.0
MERCEDES-BENZ,EQA 350 AMG LINE 4MATIC,0.0
MERCEDES-BENZ,EQB 350 AMG LINE 4MATIC,0.0
MERCEDES-BENZ,EQC 400 AMG LINE 4MATIC,0.08875739644970414
MERCEDES-BENZ,EQC 400 AMG LINE PREMIUM + 4M,0.06976744186046512
MERCEDES-BENZ,EQC 400 AMG LINE PREMIUM 4M,0.0
MERCEDES-BENZ,EQC 400 EDITION 1 4MATIC,0.5
MERCEDES-BENZ,EQC 400 SPORT 4MATIC,0.14285714285714285
MERCEDES-BENZ,EQE 300 AMG LINE,0.0
MERCEDES-BENZ,EQE 300 AMG LINE PREMIUM,0.0
MERCEDES-BENZ,EQE 300 AMG LINE PREMIUM +,0.0
MERCEDES-BENZ,EQE 350+ AMG LINE PREMIUM,0.09090909090909091
MERCEDES-BENZ,EQE 350+ EXCLUSIVE LUXURY,0.0
MERCEDES-BENZ,EQS 450+ AMG LINE,0.0
MERCEDES-BENZ,EQS 450+ AMG LINE PREMIUM +,0.0
MERCEDES-BENZ,EQV 300 SPORT,0.0
MERCEDES-BENZ,EQV 300 SPORT PREMIUM,0.06060606060606061
MERCEDES-BENZ,ESPRINTER PROGRESSIVE,0.27419354838709675
MERCEDES-BENZ,EVITO PROGRESSIVE,0.0
MERCEDES-BENZ,EVITO TOURER,0.0
MERCEDES-BENZ,EVITO TOURER PREMIUM,0.0
MERCEDES-BENZ,EVITO TOURER PRO,0.1875
MERCEDES-BENZ,G,0.06779661016949153
MERCEDES-BENZ,G 400 AMG LINE PREM + D 4M A,0.14285714285714285
MERCEDES-BENZ,G 400 AMG LINE PREM D 4MATIC A,0.0
MERCEDES-BENZ,G 400 EDITION D 4MATIC AUTO,0.0
MERCEDES-BENZ,G WAGON,0.0
MERCEDES-BENZ,G-CLASS,0.14084507042253522
MERCEDES-BENZ,G400,0.0
MERCEDES-BENZ,GL,0.0967741935483871
MERCEDES-BENZ,GL 320,0.1935483870967742
MERCEDES-BENZ,GL450,0.0
MERCEDES-BENZ,GLA,0.13007024699750735
MERCEDES-BENZ,GLA 180 AMG LINE AUTO,0.0
MERCEDES-BENZ,GLA 180 AMG LINE EDITION,0.0625
MERCEDES-BENZ,GLA 180 AMG LINE EDITION AUTO,0.05405405405405406
MERCEDES-BENZ,GLA 180 AMG LINE PREMIUM + A,0.0625
MERCEDES-BENZ,GLA 180 AMG LINE PREMIUM AUTO,0.0
MERCEDES-BENZ,GLA 180 SPORT AUTO,0.0
MERCEDES-BENZ,GLA 180 SPORT EXECUTIVE AUTO,0.0
MERCEDES-BENZ,GLA 180 URBAN EDITION,0.0
MERCEDES-BENZ,GLA 200,0.0
MERCEDES-BENZ,GLA 200 AMG LINE AUTO,0.09523809523809523
MERCEDES-BENZ,GLA 200 AMG LINE D AUTO,0.0
MERCEDES-BENZ,GLA 200 AMG LINE EDITION +,0.0
MERCEDES-BENZ,GLA 200 AMG LINE EDITION + A,0.05013192612137203
MERCEDES-BENZ,GLA 200 AMG LINE EDITION A,0.058823529411764705
MERCEDES-BENZ,GLA 200 AMG LINE EXEC D 4M A,0.0
MERCEDES-BENZ,GLA 200 AMG LINE EXECUTIVE A,0.06451612903225806
MERCEDES-BENZ,GLA 200 AMG LINE PREM D 4M A,0.0
MERCEDES-BENZ,GLA 200 AMG LINE PREMIUM + D A,0.0
MERCEDES-BENZ,GLA 200 AMG LINE PREMIUM AUTO,0.09523809523809523
MERCEDES-BENZ,GLA 200 AMG LINE PREMIUM D A,0.05555555555555555
MERCEDES-BENZ,GLA 200 D,0.0
MERCEDES-BENZ,GLA 200 SPORT AUTO,0.10416666666666667
MERCEDES-BENZ,GLA 200 SPORT D AUTO,0.0
MERCEDES-BENZ,GLA 200 SPORT EXECUTIVE AUTO,0.02564102564102564
MERCEDES-BENZ,GLA 200 SPORT EXECUTIVE D AUTO,0.024390243902439025
MERCEDES-BENZ,GLA 200 URBAN EDITION + A,0.0
MERCEDES-BENZ,GLA 220 AMG LINE D 4MATIC AUTO,0.037037037037037035
MERCEDES-BENZ,GLA 220 AMG LINE EXEC D 4M A,0.3333333333333333
MERCEDES-BENZ,GLA 220 AMG LINE PREM + D 4M A,0.16666666666666666
MERCEDES-BENZ,GLA 250,0.5
MERCEDES-BENZ,GLA 250 AMG LINE AUTO,0.0
MERCEDES-BENZ,GLA 250 AMG LINE EDITION 4M A,0.0
MERCEDES-BENZ,GLA 250 AMG LINE EXECUTIVE A,0.0
MERCEDES-BENZ,GLA 250 AMG LINE EXECUTIVE E A,0.0
MERCEDES-BENZ,GLA 250 AMG LINE PREMIUM + A,0.0
MERCEDES-BENZ,GLA 250 EXCLSIVE ED PREM + E A,0.0
MERCEDES-BENZ,GLA 250 EXCLUSIVE ED PREM E A,0.0
MERCEDES-BENZ,GLA 250 EXCLUSIVE EDITION E A,0.14516129032258066
MERCEDES-BENZ,GLA180,0.0
MERCEDES-BENZ,GLA200,0.0
MERCEDES-BENZ,GLA200D,0.0
MERCEDES-BENZ,GLB 200 AMG LINE AUTO,0.09090909090909091
MERCEDES-BENZ,GLB 200 AMG LINE D AUTO,0.16666666666666666
MERCEDES-BENZ,GLB 200 AMG LINE PREM D 4M A,0.0
MERCEDES-BENZ,GLB 200 AMG LINE PREMIUM + A,0.03571428571428571
MERCEDES-BENZ,GLB 200 AMG LINE PREMIUM AUTO,0.18181818181818182
MERCEDES-BENZ,GLB 200 AMG LINE PREMIUM D A,0.04
MERCEDES-BENZ,GLB 200 SPORT AUTO,0.0
MERCEDES-BENZ,GLB 220 AMG LINE PREM + D 4M A,0.08
MERCEDES-BENZ,GLB 220 AMG LINE PREM D 4M A,0.07801418439716312
MERCEDES-BENZ,GLC,0.1001571973950146
MERCEDES-BENZ,GLC - 250 4MATIC SPORT,0.0
MERCEDES-BENZ,GLC 220D,0.0
MERCEDES-BENZ,GLC 250,0.25
MERCEDES-BENZ,GLC 250 D 4-MATIC,0.0
MERCEDES-BENZ,GLC 250D,0.0
MERCEDES-BENZ,GLC 300 AMG LINE 4MATIC AUTO,0.09166666666666666
MERCEDES-BENZ,GLC 300 AMG LINE DE 4MATIC A,0.0
MERCEDES-BENZ,GLC 300 AMG LINE E 4MATIC AUTO,0.0
MERCEDES-BENZ,GLC 300 AMG LINE PREM + 4M A,0.02702702702702703
MERCEDES-BENZ,GLC 300 AMG LINE PREM + D 4M A,0.020833333333333332
MERCEDES-BENZ,GLC 300 AMG LINE PREM D 4M A,0.0
MERCEDES-BENZ,GLC 300 AMG LINE PREM DE 4M A,0.07692307692307693
MERCEDES-BENZ,GLC 300 AMG LINE PREM E 4MAT A,0.0
MERCEDES-BENZ,GLC 300 AMG LINE PREM+ E 4M A,0.06666666666666667
MERCEDES-BENZ,GLC 300 AMG LINE PREMIUM 4M A,0.07407407407407407
MERCEDES-BENZ,GLC 300 AMG LINE ULTIMATE 4M A,0.0
MERCEDES-BENZ,GLC 300 AMG LN ULTIMATE D 4M A,0.0
MERCEDES-BENZ,GLC 300 AMG LNE PREM + DE 4M A,0.14285714285714285
MERCEDES-BENZ,GLC 300 SPORT 4MATIC AUTO,0.0
MERCEDES-BENZ,GLC 400 AMG LINE PREM + D 4M A,0.0
MERCEDES-BENZ,GLC 43,0.0
MERCEDES-BENZ,GLC220,0.0
MERCEDES-BENZ,GLC250 D,0.0
MERCEDES-BENZ,GLE,0.10971313537996981
MERCEDES-BENZ,GLE 250D,0.0
MERCEDES-BENZ,GLE 300 AMG LINE EXEC D 4MAT A,0.0
MERCEDES-BENZ,GLE 350 AMG LINE DE 4MATIC A,0.14285714285714285
MERCEDES-BENZ,GLE 350 AMG LINE EXEC D 4MAT A,0.0
MERCEDES-BENZ,GLE 350 AMG LINE PREM DE 4M A,0.07547169811320754
MERCEDES-BENZ,GLE 350 AMG LINE PREM+ DE 4M A,0.03333333333333333
MERCEDES-BENZ,GLE 350D,0.5
MERCEDES-BENZ,GLE350,0.0
MERCEDES-BENZ,GLE350D,0.0
MERCEDES-BENZ,GLK 350,0.3333333333333333
MERCEDES-BENZ,GLS,0.13076923076923078
MERCEDES-BENZ,GLS 400 AMG LN PREM + D 4MAT A,0.06666666666666667
MERCEDES-BENZ,GLS 400 AMG LN PREM+EXE D 4M A,0.2
MERCEDES-BENZ,GT,0.11538461538461539
MERCEDES-BENZ,HEARSE,0.0
MERCEDES-BENZ,HYMER,0.0
MERCEDES-BENZ,HYMER FREE S 600 AUTO,0.0
MERCEDES-BENZ,HYMER STARLINE 655,0.0
MERCEDES-BENZ,LIMOUSINE,0.5
MERCEDES-BENZ,M8,0.2
MERCEDES-BENZ,MB100,0.0
MERCEDES-BENZ,MINIBUS,0.0
MERCEDES-BENZ,ML,0.20355850422195415
MERCEDES-BENZ,ML 280 CDI,0.0
MERCEDES-BENZ,ML 320CDI,0.0
MERCEDES-BENZ,ML 350 CDI,0.0
MERCEDES-BENZ,ML350,0.0
MERCEDES-BENZ,MOTOR CARAVAN,0.5
MERCEDES-BENZ,MOTOR HOME,0.0
MERCEDES-BENZ,MOTORCARAVAN,0.0
MERCEDES-BENZ,MOTORHOME,0.42857142857142855
MERCEDES-BENZ,R-Class,0.17410714285714285
MERCEDES-BENZ,R350L,0.0
MERCEDES-BENZ,RAPIDO,0.0
MERCEDES-BENZ,RECOVERY TRUCK,0.0
MERCEDES-BENZ,S 350 AMG LINE D AUTO,0.0
MERCEDES-BENZ,S 350 AMG LINE PREMIUM D AUTO,0.0
MERCEDES-BENZ,S 350 D,0.0
MERCEDES-BENZ,S 350 GRAND ED EXECUTIVE D A,0.0
MERCEDES-BENZ,S 350 GRAND EDITION D AUTO,0.2
MERCEDES-BENZ,S 350 L AMG LINE PREMIUM + D A,0.0
MERCEDES-BENZ,S 350 L AMG LINE PREMIUM D A,0.0
MERCEDES-BENZ,S 350 L AMG LN PREM + EXEC D A,0.0
MERCEDES-BENZ,S 350 L GRAND ED EXECUTIVE D A,0.125
MERCEDES-BENZ,S 400 L AMG LN LUX LOUNGE D A,0.0
MERCEDES-BENZ,S 400 L AMG LN PRM EXEC D 4M A,0.0
MERCEDES-BENZ,S 400 L GRAND ED LUX LNGE D A,0.0
MERCEDES-BENZ,S 430,0.25
MERCEDES-BENZ,S 450 L GRAND ED EXEC MHEV A,0.0
MERCEDES-BENZ,S 500 AMG LINE PREM MHEV 4M A,0.0
MERCEDES-BENZ,S 500 L GRAND EDITION MHEV A,0.0
MERCEDES-BENZ,S 580 L AMG LINE PREMIUM + E A,0.0
MERCEDES-BENZ,S 580 L AMG LINE PREMIUM E A,0.0
MERCEDES-BENZ,S 580 L AMG LN PREM + EXEC E A,0.07407407407407407
MERCEDES-BENZ,S 63 AMG BI-TURBO,0.0
MERCEDES-BENZ,S-Class,0.14102014573510502
MERCEDES-BENZ,S350,0.0
MERCEDES-BENZ,S3500,0.0
MERCEDES-BENZ,S500,0.0
MERCEDES-BENZ,S500 L AMG LN PRM+EXC MHEV4M A,0.1
MERCEDES-BENZ,S600 MAYBACH,0.0
MERCEDES-BENZ,SL,0.12824675324675325
MERCEDES-BENZ,SL 350,0.0
MERCEDES-BENZ,SL 400,0.0
MERCEDES-BENZ,SL 400 GRAND EDITION AUTO,0.09090909090909091
MERCEDES-BENZ,SL 400 GRAND EDITION PREMIUM A,0.0
MERCEDES-BENZ,SL 500 GRAND EDITION PREMIUM A,0.0
MERCEDES-BENZ,SLC,0.10668789808917198
MERCEDES-BENZ,SLC 200 FINAL EDITION AUTO,0.0
MERCEDES-BENZ,SLC 200 FINAL EDITION PREMIUM,0.0
MERCEDES-BENZ,SLC 300 FINAL EDITION PREM A,0.041666666666666664
MERCEDES-BENZ,SLK,0.2081946755407654
MERCEDES-BENZ,SLK 250 CDI,0.5
MERCEDES-BENZ,SLK 55 AMG,0.0
MERCEDES-BENZ,SLK250,0.3333333333333333
MERCEDES-BENZ,SLR,0.0
MERCEDES-BENZ,SLS,0.0
MERCEDES-BENZ,SPRINTER,0.2294379340277778
MERCEDES-BENZ,SPRINTER 313 CDI,0.5
MERCEDES-BENZ,SPRINTER 314 PREMIUM CDI,0.3235294117647059
MERCEDES-BENZ,SPRINTER 314 PROGRESSIVE CDI,0.15437392795883362
MERCEDES-BENZ,SPRINTER 315 PREMIUM CDI,0.125
MERCEDES-BENZ,SPRINTER 315 PROGRESSIVE CDI,0.19903498190591074
MERCEDES-BENZ,SPRINTER 316 PROGRESSIVE CDI,0.20952380952380953
MERCEDES-BENZ,SPRINTER 317 PREMIUM CDI,0.15384615384615385
MERCEDES-BENZ,SPRINTER 317 PROGRESSIVE CDI,0.2558139534883721
MERCEDES-BENZ,SPRINTER 319 PREMIUM CDI,0.0
MERCEDES-BENZ,SPRINTER 515 PROGRESSIVE CDI,0.0
MERCEDES-BENZ,SPRINTER 517 CDI PROGRESSIVE,0.0
MERCEDES-BENZ,SPRINTER 519 CDI 4X4,0.0
MERCEDES-BENZ,SPRINTER 519 PROGRESSIVE CDI,0.0
MERCEDES-BENZ,SPRINTER AMBULANCE,0.0
MERCEDES-BENZ,SPRINTER CAMPER,0.0
MERCEDES-BENZ,SPRINTER MOTOR HOME,1.0
MERCEDES-BENZ,SPRINTER MOTOR HOME DAY VAN,0.0
MERCEDES-BENZ,TRAVELINER,0.125
MERCEDES-BENZ,UNCLASSIFIED,0.19047619047619047
MERCEDES-BENZ,UNIMOG,0.0
MERCEDES-BENZ,V,0.14655172413793102
MERCEDES-BENZ,V 220 D,0.0
MERCEDES-BENZ,V 220 SPORT D AUTO,0.12727272727272726
MERCEDES-BENZ,V 300 AMG LINE D AUTO,0.125
MERCEDES-BENZ,V 300 SPORT D AUTO,0.0
MERCEDES-BENZ,V 350,0.0
MERCEDES-BENZ,V CLASS,0.0
MERCEDES-BENZ,V CLASS V220,0.0
MERCEDES-BENZ,V220,0.0
MERCEDES-BENZ,V220D,0.0
MERCEDES-BENZ,V250D,0.5
MERCEDES-BENZ,V350,0.25
MERCEDES-BENZ,VANEO,0.2
MERCEDES-BENZ,VARIO,0.125
MERCEDES-BENZ,VIANO,0.27695167286245354
MERCEDES-BENZ,VITO,0.21290605794556627
MERCEDES-BENZ,VITO 110 PROGRESSIVE CDI,0.19811320754716982
MERCEDES-BENZ,VITO 110 PURE CDI,0.3076923076923077
MERCEDES-BENZ,VITO 110CDI TOURER PRO,0.3333333333333333
MERCEDES-BENZ,VITO 114 PROGRESSIVE + CDI,0.5
MERCEDES-BENZ,VITO 114 PROGRESSIVE CDI,0.23636363636363636
MERCEDES-BENZ,VITO 116 SPORT CDI AUTO,0.0
MERCEDES-BENZ,VITO 116CDI TOURER PRO AUTO,0.0
MERCEDES-BENZ,VITO 116CDI TOURER SELECT AUTO,0.0
MERCEDES-BENZ,VITO 119 SPORT CDI AUTO,0.125
MERCEDES-BENZ,VITO 119CDI TOURER SPORT AUTO,0.0
MERCEDES-BENZ,X,0.13424657534246576
MERCEDES-BENZ,XCLASS,0.0
MERCEDES-BENZ,e300,0.0
MERCEDES-BENZ 511CD1,UNCLASSIFIED,0.0
MERCEDES-BENZ A250 BL-CY ENGINEERED BY AMG A,UNCLASSIFIED,0.0
MERCEDES-BENZ ML250 SPORT BLUETEC AUTO,UNCLASSIFIED,0.0
MERCEDES-BENZ SLK250 AMG SPORT CDI BLUE-CY A,UNCLASSIFIED,0.0
MERCEDES-BENZ SLK250 CDI BLUEEFFICIENCY AUTO,UNCLASSIFIED,0.0
MERCEDES-HYMER,SPRINTER,0.0
MERCURY,GRAND MARQUIS,0.0
MERCURY,UNCLASSIFIED,0.0
MERECEDES,E200,0.5
MERLIN,UNCLASSIFIED,0.5
MEV,SONIC 7,0.0
